Level,Risk_factor,measure,year_gbd,anal_year,val,lower,upper
,Low physical activity,Deaths,2023,2017,594759.825380416,237483.365055869,936265.748425695
,Low physical activity,Deaths,2023,2019,601701.30562293,243739.505704938,928488.52134379
,Low physical activity,Deaths,2023,2021,635882.857057291,258683.727155689,985240.982216516
,Low physical activity,Deaths,2023,2023,670086.822616748,276153.55593431,1034962.83112973
,Diet low in calcium,Deaths,2023,1990,53344.244366577,39183.7636474043,70441.1168628661
,Diet low in calcium,Deaths,2023,2005,60103.6067620861,44998.5516051974,78033.4376246946
,Diet low in calcium,Deaths,2023,2006,60638.4280722938,45508.6185253646,77985.5379923824
,Diet low in calcium,Deaths,2023,2010,63501.8118852927,47307.6519874853,81039.2189556454
,Diet low in calcium,Deaths,2023,2013,64761.9648466514,47249.8407379845,82221.5638583199
,Diet low in calcium,Deaths,2023,2015,67208.9009668913,48540.0815134089,85386.5537685917
,Diet low in calcium,Deaths,2023,2016,68602.2508509459,49044.8820529228,87016.5825351217
,Diet low in calcium,Deaths,2023,2017,69924.0009766073,49786.4404795387,89017.99054733
,Diet low in calcium,Deaths,2023,2019,70451.0229055554,50483.1698162616,90331.076649567
,Diet low in calcium,Deaths,2023,2021,75283.7676090376,55318.7845470806,96746.3933443636
,Diet low in calcium,Deaths,2023,2023,80986.3020901851,60859.4188024898,103916.357718629
,Occupational asthmagens,Deaths,2023,1990,26610.7672490407,14616.3664654877,39923.8938801636
,Occupational asthmagens,Deaths,2023,2005,31137.6375899973,19015.9158189647,46438.1803150478
,Occupational asthmagens,Deaths,2023,2006,31393.5941930121,19355.307058769,47935.4860756137
,Occupational asthmagens,Deaths,2023,2010,31211.9280549202,20732.6614561836,47444.2595441957
,Occupational asthmagens,Deaths,2023,2013,31748.8935317147,21199.5112783367,45519.5609351974
,Occupational asthmagens,Deaths,2023,2015,31026.3648543463,21717.9875634062,43796.5614510731
,Occupational asthmagens,Deaths,2023,2016,30958.5270587737,21933.8900320312,43294.3606931094
,Occupational asthmagens,Deaths,2023,2017,30373.9264458091,21830.447372695,41934.7927894415
,Occupational asthmagens,Deaths,2023,2019,29878.9755636703,21450.1723686108,41725.0030238021
,Occupational asthmagens,Deaths,2023,2021,28061.4622091447,20445.2271621752,40343.8490983272
,Occupational asthmagens,Deaths,2023,2023,31115.5687327514,21396.8095603039,46205.0396968757
,Intimate partner violence,Deaths,2023,1990,137953.484874801,-14039.2726176857,301117.778381786
,Intimate partner violence,Deaths,2023,2005,208213.46587205,3236.30123322812,450166.873616
,Intimate partner violence,Deaths,2023,2006,197866.285492759,2898.13091969384,427164.068831808
,Intimate partner violence,Deaths,2023,2010,165373.414311802,7145.8874961336,352194.884196502
,Intimate partner violence,Deaths,2023,2013,150648.019965164,5565.72325538922,327528.757741678
,Intimate partner violence,Deaths,2023,2015,146375.032821507,6384.23904352184,319551.468155397
,Intimate partner violence,Deaths,2023,2016,145723.756758026,7284.44310858458,317143.358131049
,Intimate partner violence,Deaths,2023,2017,145527.874463075,7851.80684971385,316171.147321946
,Intimate partner violence,Deaths,2023,2019,143810.763447398,10741.0825874273,312269.945800068
,Intimate partner violence,Deaths,2023,2021,144820.463127014,12494.5326435864,306357.130445965
,Intimate partner violence,Deaths,2023,2023,144839.40174917,9178.50122132648,300622.072284252
,All risk factors,Deaths,2023,1990,28900960.8443044,27807053.9347093,30100297.0653248
,All risk factors,Deaths,2023,2005,30717277.4145481,29574531.6249861,31825960.1431415
,All risk factors,Deaths,2023,2006,30627855.5767024,29350397.3961188,31732103.6450651
,All risk factors,Deaths,2023,2010,30980894.3392185,29741580.6863904,32056542.2727797
,All risk factors,Deaths,2023,2013,31282103.8735478,30022567.5676586,32386444.7867153
,All risk factors,Deaths,2023,2015,32047225.6947186,30744665.1347949,33105456.8911576
,All risk factors,Deaths,2023,2016,32588979.2846481,31273800.5261768,33719118.7228946
,All risk factors,Deaths,2023,2017,32988464.4012678,31724852.9849799,34187623.7121304
,All risk factors,Deaths,2023,2019,32562444.9891496,31093852.9271689,33615436.5222799
,All risk factors,Deaths,2023,2021,33395170.4516093,31881454.8215742,34471800.0008331
,All risk factors,Deaths,2023,2023,34768400.0495137,33129071.0810326,36119705.8126425
,Unsafe sex,Deaths,2023,1990,462127.182584428,411687.280109846,525390.054629657
,Unsafe sex,Deaths,2023,2005,1568154.98209492,1481575.24925359,1672635.16341438
,Unsafe sex,Deaths,2023,2006,1494881.88885691,1415000.15781672,1605275.13014917
,Unsafe sex,Deaths,2023,2010,1224266.88447587,1150587.72518973,1338848.75527442
,Unsafe sex,Deaths,2023,2013,1116519.46719009,1030975.31672782,1233201.95889735
,Unsafe sex,Deaths,2023,2015,1091281.07063298,989475.008957312,1219576.63217401
,Unsafe sex,Deaths,2023,2016,1090201.65435421,982738.395226229,1227826.8009188501
,Unsafe sex,Deaths,2023,2017,1082427.08389847,968226.794774325,1224309.8573022
,Unsafe sex,Deaths,2023,2019,1071883.30091244,955822.647608835,1207692.59842968
,Unsafe sex,Deaths,2023,2021,1049434.47069777,916585.730740639,1190294.79097993
,Unsafe sex,Deaths,2023,2023,1071314.84772921,938777.524833866,1210034.25723587
,Environmental/occupational risks,Deaths,2023,1990,13481223.3878461,12097480.5340899,14702170.6809317
,Environmental/occupational risks,Deaths,2023,2005,13387911.8172059,12047858.687268,14644377.6979992
,Environmental/occupational risks,Deaths,2023,2006,13349374.3257238,12013450.5929142,14592114.6814466
,Environmental/occupational risks,Deaths,2023,2010,13467015.3487799,12090432.3762637,14730378.3355728
,Environmental/occupational risks,Deaths,2023,2013,13498675.4702042,12163130.9567568,14846177.9521675
,Environmental/occupational risks,Deaths,2023,2015,13652135.9829849,12205191.1191942,14990311.7753141
,Environmental/occupational risks,Deaths,2023,2016,13842472.352147,12370714.4465537,15228860.5022667
,Environmental/occupational risks,Deaths,2023,2017,13886643.9434388,12392956.171645,15285662.0106158
,Environmental/occupational risks,Deaths,2023,2019,13378861.5283276,11947806.4244834,14803154.1422924
,Environmental/occupational risks,Deaths,2023,2021,13414687.7397944,12002454.601249,14817607.6203724
,Environmental/occupational risks,Deaths,2023,2023,13888792.5821059,12441735.9989858,15368436.5844559
,Behavioural risks,Deaths,2023,1990,18857445.2103741,15992358.1858202,20707485.1018042
,Behavioural risks,Deaths,2023,2005,19061571.9209041,15972408.0381275,21314623.3808578
,Behavioural risks,Deaths,2023,2006,18880458.3205965,15776443.4771548,21144472.8095531
,Behavioural risks,Deaths,2023,2010,18547566.7589732,15281094.9362665,20974633.8108278
,Behavioural risks,Deaths,2023,2013,18393145.4607252,14851708.3712631,20968850.6582368
,Behavioural risks,Deaths,2023,2015,18587066.5165139,14960801.3276175,21267238.9287895
,Behavioural risks,Deaths,2023,2016,18794802.8094597,15126035.5460888,21586038.7992846
,Behavioural risks,Deaths,2023,2017,18895108.4689021,15168601.7246203,21757863.0187625
,Behavioural risks,Deaths,2023,2019,18407767.0322364,14653138.5476232,21115190.4980338
,Behavioural risks,Deaths,2023,2021,18698746.2613143,14934533.542355,21447356.0086142
,Behavioural risks,Deaths,2023,2023,19290429.6503878,15443969.077912,22242121.0603084
,No access to handwashing facility,Deaths,2023,1990,1238427.05886158,-210351.167192745,2491439.3299616
,No access to handwashing facility,Deaths,2023,2005,785258.950431426,-169590.149419451,1654251.65338349
,No access to handwashing facility,Deaths,2023,2006,768129.228923488,-165949.195635008,1630851.95820983
,No access to handwashing facility,Deaths,2023,2010,674833.96166088,-154433.238446729,1391093.11196037
,No access to handwashing facility,Deaths,2023,2013,601947.271751694,-152323.145684436,1269712.06588402
,No access to handwashing facility,Deaths,2023,2015,561062.356699008,-158542.787388368,1189799.25232948
,No access to handwashing facility,Deaths,2023,2016,541587.577311878,-159116.43873517,1166479.88700793
,No access to handwashing facility,Deaths,2023,2017,523005.379490105,-158638.21328604,1129607.35602488
,No access to handwashing facility,Deaths,2023,2019,478465.674848474,-157379.555006437,1058501.613316
,No access to handwashing facility,Deaths,2023,2021,404651.899115332,-128707.667272097,914765.556623136
,No access to handwashing facility,Deaths,2023,2023,416139.856210219,-147564.728493182,994917.231711668
,Child growth failure,Deaths,2023,1990,4112488.27972007,3057288.24048571,4721513.40355422
,Child growth failure,Deaths,2023,2005,2242721.46398516,1521767.88651193,2721285.18241003
,Child growth failure,Deaths,2023,2006,2130691.69905938,1455605.48502592,2590317.06877772
,Child growth failure,Deaths,2023,2010,1825177.77720592,1264542.70745784,2220615.50458221
,Child growth failure,Deaths,2023,2013,1548203.69315081,1045184.95278276,1905623.9666936
,Child growth failure,Deaths,2023,2015,1439401.78552379,972194.360010543,1776128.79154325
,Child growth failure,Deaths,2023,2016,1380835.48989935,922798.364801936,1699797.41841546
,Child growth failure,Deaths,2023,2017,1326764.70293896,884288.33598615,1631748.43384648
,Child growth failure,Deaths,2023,2019,1197747.63969683,785245.268283402,1496252.5621455
,Child growth failure,Deaths,2023,2021,1012291.77941242,610644.045078608,1319409.13063167
,Child growth failure,Deaths,2023,2023,1037101.16629396,660593.305911951,1324935.87958889
,Non-optimal temperature,Deaths,2023,1990,1302179.14868639,1155807.12208083,1511322.16860168
,Non-optimal temperature,Deaths,2023,2005,1553803.60119177,1387596.3410905,1799260.38381448
,Non-optimal temperature,Deaths,2023,2006,1473043.97366086,1315441.63303174,1713689.85780911
,Non-optimal temperature,Deaths,2023,2010,1721122.78231031,1528488.37739048,1994795.37285171
,Non-optimal temperature,Deaths,2023,2013,1673603.90378318,1478844.74345529,1942678.02829207
,Non-optimal temperature,Deaths,2023,2015,1716399.1848808,1519822.59007489,1997523.14440535
,Non-optimal temperature,Deaths,2023,2016,1786733.21249766,1574040.8976218,2092021.88831612
,Non-optimal temperature,Deaths,2023,2017,1820656.47513383,1609072.37570291,2127253.87087525
,Non-optimal temperature,Deaths,2023,2019,1843206.77750302,1616361.51957683,2170993.00902468
,Non-optimal temperature,Deaths,2023,2021,1782226.17900968,1572022.21901724,2079533.02101676
,Non-optimal temperature,Deaths,2023,2023,1870121.64044742,1624232.64624909,2176328.36721252
,Chewing tobacco,Deaths,2023,1990,107619.74874101,55469.568549836,177422.27487902
,Chewing tobacco,Deaths,2023,2005,151015.512151854,93168.2392039604,234816.535573667
,Chewing tobacco,Deaths,2023,2006,159047.953572731,100262.64535623,245924.345904441
,Chewing tobacco,Deaths,2023,2010,177956.469463436,118956.165883791,255920.10249527
,Chewing tobacco,Deaths,2023,2013,191983.118757165,131432.98957615,288224.29043889
,Chewing tobacco,Deaths,2023,2015,203204.686599667,139046.56873627,303324.658114197
,Chewing tobacco,Deaths,2023,2016,214375.707796207,144316.903536184,317951.65484059
,Chewing tobacco,Deaths,2023,2017,222418.901241806,147464.162510191,327757.321120842
,Chewing tobacco,Deaths,2023,2019,226678.248713001,149379.955145348,337359.103799021
,Chewing tobacco,Deaths,2023,2021,248479.240331355,158349.746677094,373667.706177581
,Chewing tobacco,Deaths,2023,2023,251383.307578461,148812.674674685,389020.645716247
,High temperature,Deaths,2023,1990,248735.487004458,178384.329140117,352267.814536316
,High temperature,Deaths,2023,2005,367545.579499554,265325.832844384,494991.692425749
,High temperature,Deaths,2023,2006,341341.800994318,242849.401042341,468368.884427332
,High temperature,Deaths,2023,2010,502631.311720859,370853.662706938,667597.516123903
,High temperature,Deaths,2023,2013,391797.320580998,280240.027142816,536606.841662111
,High temperature,Deaths,2023,2015,441428.179300208,313441.009005655,601612.957184605
,High temperature,Deaths,2023,2016,502936.378634012,357579.157546376,688523.718290892
,High temperature,Deaths,2023,2017,483244.541494408,341971.710462769,667072.959899815
,High temperature,Deaths,2023,2019,513854.962777194,366160.624921927,701710.607015411
,High temperature,Deaths,2023,2021,440346.411980632,313159.39675389,609382.751325464
,High temperature,Deaths,2023,2023,539554.762988193,383716.620796688,748067.004502803
,Kidney dysfunction*,Deaths,2023,1990,1992344.77871756,1628574.34836705,2385435.74180794
,Kidney dysfunction*,Deaths,2023,2005,2517282.60429205,2047101.9758102,2999388.01583821
,Kidney dysfunction*,Deaths,2023,2006,2555739.09115619,2077354.65680905,3037605.09549211
,Kidney dysfunction*,Deaths,2023,2010,2764633.53853818,2257500.92952044,3239359.23662599
,Kidney dysfunction*,Deaths,2023,2013,2979775.80176609,2464906.70939648,3488143.50779806
,Kidney dysfunction*,Deaths,2023,2015,3150953.57368307,2613829.40216852,3708907.75590304
,Kidney dysfunction*,Deaths,2023,2016,3243323.4150283,2684858.48551839,3835093.66410727
,Kidney dysfunction*,Deaths,2023,2017,3320084.92812733,2751991.84888837,3934001.96420658
,Kidney dysfunction*,Deaths,2023,2019,3325787.80922656,2756592.70547448,3949671.77638561
,Kidney dysfunction*,Deaths,2023,2021,3558609.22301077,2966387.66496727,4216988.46690532
,Kidney dysfunction*,Deaths,2023,2023,3711763.79943271,3069071.57238264,4394102.82833967
,Diet low in legumes,Deaths,2023,1990,438573.973418262,-382012.207643497,1145108.5780582
,Diet low in legumes,Deaths,2023,2005,487711.959787678,-376040.186724427,1292671.984603
,Diet low in legumes,Deaths,2023,2006,486833.713033871,-371479.774520663,1303449.83620405
,Diet low in legumes,Deaths,2023,2010,497867.990458444,-368358.752861345,1321489.07175423
,Diet low in legumes,Deaths,2023,2013,524358.592318587,-407372.539844962,1399014.39446419
,Diet low in legumes,Deaths,2023,2015,540489.022674718,-432858.544461766,1453878.90963586
,Diet low in legumes,Deaths,2023,2016,551355.535249999,-445105.563262526,1501890.90255734
,Diet low in legumes,Deaths,2023,2017,559343.995279376,-454274.399379257,1527988.77563676
,Diet low in legumes,Deaths,2023,2019,545195.97537881,-443951.790696084,1490782.89121434
,Diet low in legumes,Deaths,2023,2021,581625.972526967,-463311.993286515,1561673.16841094
,Diet low in legumes,Deaths,2023,2023,593529.780388168,-468420.351831637,1592852.70901489
,Low birth weight and short gestation,Deaths,2023,1990,3033505.9843818,2907887.39520586,3152134.69776412
,Low birth weight and short gestation,Deaths,2023,2005,2181498.64804179,2095490.78776036,2266229.51741883
,Low birth weight and short gestation,Deaths,2023,2006,2147775.23047256,2062305.37822713,2235986.44678358
,Low birth weight and short gestation,Deaths,2023,2010,2020481.70952459,1935726.98427751,2099611.3469303
,Low birth weight and short gestation,Deaths,2023,2013,1913535.05805016,1829149.62080197,1994230.64555757
,Low birth weight and short gestation,Deaths,2023,2015,1841664.90526523,1767489.14179309,1932153.33702905
,Low birth weight and short gestation,Deaths,2023,2016,1797708.85709739,1717553.37532567,1880907.81837136
,Low birth weight and short gestation,Deaths,2023,2017,1749072.94113935,1673656.72944224,1831908.7055992
,Low birth weight and short gestation,Deaths,2023,2019,1639086.77632214,1555669.63161033,1718958.48070919
,Low birth weight and short gestation,Deaths,2023,2021,1502656.40647308,1418301.18036215,1582512.05052858
,Low birth weight and short gestation,Deaths,2023,2023,1464100.49996589,1370210.98415661,1563642.713595
,Low temperature,Deaths,2023,1990,1060325.05937779,959138.02502483,1177376.6335688
,Low temperature,Deaths,2023,2005,1197795.92604289,1085670.86665476,1329842.23600188
,Low temperature,Deaths,2023,2006,1142167.75867905,1038147.46710918,1272411.8862571
,Low temperature,Deaths,2023,2010,1233639.7213552,1116495.47782542,1371161.45927303
,Low temperature,Deaths,2023,2013,1296647.32323978,1173939.18806536,1447430.53935843
,Low temperature,Deaths,2023,2015,1290438.79849422,1159169.41407579,1433185.1018852
,Low temperature,Deaths,2023,2016,1299671.23279572,1163495.16229599,1439016.7115078
,Low temperature,Deaths,2023,2017,1354688.80587246,1209957.27230656,1491111.22579033
