,Overarching_group,Group,Risk_factor,anal_year,median_Deaths,min_Deaths,max_Deaths,n_estimates_Deaths,mean_Deaths,std_Deaths,mad_Deaths,range_Deaths,fold_range_vs_median_Deaths,rmu_Deaths,cv_Deaths,max_vs_min_Deaths,f_med_Deaths,rcv_m_Deaths,median_DALYs,min_DALYs,max_DALYs,n_estimates_DALYs,mean_DALYs,std_DALYs,mad_DALYs,range_DALYs,fold_range_vs_median_DALYs,rmu_DALYs,cv_DALYs,max_vs_min_DALYs,f_med_DALYs,rcv_m_DALYs
557,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2005,1535967.528322795,1482692.06548141,1767661.99827251,4.0,1580572.2800998776,133879.16585841143,52153.96725929505,284969.9327911001,0.1855312222012102,0.18029541348978526,0.08470296964207895,1.1921976514378758,1.1508459428193216,0.0503214931650767,93942392.696411,90091696.8788618,108230840.969997,4,96551830.8104202,8438108.448262956,3578151.5605691,18139144.091135204,0.1930879507162925,0.187869499095791,0.08739459808723055,1.2013409084249493,1.1520979811506535,0.056447578782672383
558,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2006,1516845.35573246,1456624.12701436,1752216.05269015,4.0,1560632.7227923574,137986.3633102662,56952.93649282004,295591.92567579006,0.19487281584684255,0.18940518249989216,0.08841693583316292,1.202929445004913,1.1551711887228169,0.05564459920939129,88317622.46894884,82040060.0,106348766.46107,4,91256017.84974192,10488097.905814106,3169027.0712317005,24308706.46107,0.2752418575309427,0.266379215681925,0.11493047968719541,1.2963028849694893,1.2041624705019731,0.05317736130426969
559,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2007,1467852.19378348,1425797.30833419,1722904.33227936,4.0,1521101.5070451275,138498.14942108552,37101.34583290503,297107.02394517,0.20240936056331274,0.1953236010674438,0.09105122096034884,1.2083795657408631,1.1737587337308584,0.03745894495183476,87930785.49603625,85552641.0295684,103431390.492802,4,91211400.62861073,8412006.635463731,2273679.485215798,17878749.46323359,0.20332753042493326,0.19601441639988887,0.09222538605360585,1.208979515396309,1.1762818893215106,0.03832097004571519
560,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2010,1289534.818524125,116126.0,1592303.17649971,4.0,1071874.70338699,653060.4927401004,158549.98702367,1476177.17649971,1.1447361911399938,1.3771919160282213,0.6092694329631169,13.711857607251691,11.104617557860642,0.18221383199098398,75938641.17662205,7775000.0,93486844.7970325,4,63284781.78756915,37921690.99770517,9004086.964432001,85711844.7970325,1.1286986897445193,1.3543831925461207,0.5992229083604744,12.024031485148875,9.767027804067144,0.17572156512850845
561,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2013,1201455.8872986,1107266.55712915,1461534.50143047,4.0,1242928.208289205,156632.32719316782,69366.72143542499,354267.94430132,0.2948655444170071,0.28502687600029813,0.1260188047455775,1.3199482021924724,1.2164695490540571,0.08556409124470035,70274981.34324759,64257669.5764564,82568344.5099927,4,71843994.19323608,8651261.478270592,5433665.211771801,18310674.933536306,0.26055752109133357,0.254867162372498,0.12041732333257558,1.2849570339887524,1.1749322864519882,0.11458831706427135
562,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2015,1147378.20244623,1017120.89593384,1363038.08887661,4.0,1168728.8474257274,166460.91253646094,116939.55203308002,345917.19294276997,0.30148489155996566,0.2959772865234705,0.14242902697500115,1.3400944708988367,1.187958849114084,0.15104384565048962,65042072.843874305,58135376.9293431,75429152.7664136,4,65912168.84587632,8989328.385793082,6804811.535328455,17293775.837070502,0.265885988575151,0.262376070153432,0.13638344092140253,1.2974742188063753,1.1596978612208784,0.15504934351591096
563,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2016,1078467.333141517,981551.140566585,1327636.75006841,4.0,1116530.6392295072,162306.5713091732,89304.4297167075,346085.60950182506,0.3209050463250439,0.3099651700921087,0.14536687629206246,1.3525905021128626,1.2310403006840052,0.12271967891195608,55644214.13600605,52440650.0,72936998.2981893,4,59166519.14255035,9308134.976860166,1777656.0376130007,20496348.298189297,0.36834644205940176,0.34641801808227535,0.15732098341688827,1.3908484791509887,1.310774164586386,0.047345196417065645
564,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2017,1094759.108772445,952253.595025239,1319413.53211489,4.0,1115296.3361712547,187679.2635134088,138873.20248738048,367159.9370896509,0.33537965945891773,0.32920393009636245,0.1682774859260279,1.3855694943109345,1.2052090012700147,0.1879957740813621,58693049.8811916,52493778.0171002,71770451.6450291,4,60412582.35612813,9162366.868297145,5703110.9914499,19276673.627928898,0.32843196369841704,0.31908375500809083,0.15166322164951676,1.3672182562598065,1.22281005656222,0.14400360019521202
565,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2019,879122.179491836,873466.585603117,1230153.86030869,3.0,994247.5418012143,204320.434047531,5655.593888718984,356687.274705573,0.40573117483141075,0.35875097469125805,0.20550257904321975,1.408358236691201,1.3992979462988442,0.009534044685263648,47640292.9758885,46875997.8258098,65096465.998649,3,53204252.26678243,10306046.640317777,764295.150078699,18220468.172839202,0.38245919650537974,0.3424626302701556,0.19370719822618876,1.3886950468883046,1.366416155996256,0.023775786034521275
566,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing",Unsafe water source,2021,800364.9536033114,798243.741069961,802486.166136662,2.0,800364.9536033114,2999.8475333400415,2121.21253335051,4242.42506670102,0.005300613236000977,0.005300613236000977,0.0037480995636234088,1.0053146988174495,1.0026573494087248,0.003927754407876723,42875674.5355715,41718708.1055388,44032640.9656042,2,42875674.5355715,1636197.6165626273,1156966.4300327003,2313932.8600654006,0.053968430470887695,0.053968430470887695,0.03816144315595939,1.055465113018641,1.0277325565093205,0.039990606978927784
567,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",1990,3151367.47843388,2727000.0,3485191.74336317,5.0,3147467.5377948964,272257.9334381703,71043.51030967012,758191.74336317,0.2405913459956009,0.2408894561290237,0.08650063270514718,1.2780314423774,1.155616970456135,0.03340977623188992,212615700.4787575,190423000.0,234120489.025621,4,212443722.49578398,17944841.169916864,11935525.424339503,43697489.025621,0.20552334059632077,0.2056897163741244,0.08446868167767577,1.2294758985291745,1.1165442224876065,0.08319446136405341
568,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2005,2197462.4598868,2169000.56745818,2351509.53936613,5.0,2218887.005319582,75143.84323880826,18462.459886800032,182508.97190795,0.0830544208329055,0.08225248580500097,0.03386555649686426,1.0841442711662495,1.0701022576227606,0.012451346064700072,134344099.7988875,129221000.0,145317502.319825,4,135806675.47939998,6797842.429127477,2818157.850110993,16096502.319824994,0.11981547640664074,0.11852511861441313,0.05005528929362988,1.1245656845236067,1.0816813134135748,0.031088153034757073
569,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2006,2197329.7825053753,2129390.04718404,2328921.68544732,4.0,2213242.8244105275,87967.9396516728,50909.97640798031,199531.63826328004,0.09080641415408108,0.090153523175399,0.03974617637136227,1.0937036587200855,1.0598871885274794,0.034336486783791295,131096003.1807375,118178240.0,142602535.310977,4,130743195.418113,10000490.164418008,6149879.320931509,24424295.310977012,0.18630846645495427,0.18681121593264427,0.07648956515432201,1.2066733716035796,1.1093074594843984,0.06952249445053771
570,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2007,2103785.110262425,1990000.0,2289349.83800262,4.0,2121730.0146318674,124898.54534359416,66284.6978541651,299349.8380026198,0.14229107171752872,0.14108761997909464,0.058866370594877405,1.1504270542726733,1.0882051721133474,0.046693895560283256,127111253.916695,120000000.0,138653739.689002,4,128219061.88059801,7762774.038977066,4041942.9832450002,18653739.689002007,0.14675128373155003,0.145483358054616,0.060543057522960415,1.1554478307416833,1.0908061671696796,0.04712532774709992
571,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2010,1934673.42181085,1874279.49085264,2118273.07944433,3.0,1975741.9973692733,127075.52377331043,60393.930958210025,243993.58859169018,0.1261161629869876,0.1234946612040291,0.06431787345843393,1.130179938361644,1.0948995605995513,0.046263004738180506,114250939.669399,111422400.419938,125210365.34559,3,116961235.14497566,7282600.522577834,2828539.249460995,13787964.925651997,0.12068141378573685,0.11788491211264616,0.06226507879769663,1.1237449998715408,1.095924162268631,0.03669024674835084
572,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2013,1696384.520995425,1399000.0,1957088.56536034,4.0,1687214.4018377974,230835.54175914393,152110.22259997507,558088.56536034,0.3289870654047575,0.33077513133626785,0.13681458711335467,1.398919632137484,1.2125693502469086,0.13288694108154445,97763791.14534155,83867000.0,111186618.503338,4,97645300.19850528,11220480.622421002,7458124.649896853,27319618.503337994,0.27944516250114526,0.27978426455548133,0.11491060603644661,1.325749323373174,1.1657003487109536,0.11305761163368927
573,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2015,1677518.6869095052,1533030.80225866,1835090.59621868,4.0,1680789.6930740876,142969.39418553445,116484.59887067007,302059.79396001995,0.18006344508537492,0.17971302132842473,0.08506084656198121,1.1970343932522336,1.0942498248815136,0.10290804917611371,92233547.44309455,88262780.8177929,102005950.649562,4,93683956.588386,6369713.412863677,3521109.5911035463,13743169.831769094,0.14900402524632628,0.1466971542646485,0.06799150724226917,1.1557074194177055,1.1059528065154032,0.056576859057004034
574,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2016,1592275.35153074,1482969.75780576,1788028.15855124,4.0,1613887.15485462,138782.3569985156,88900.12109711999,305058.4007454801,0.19158646175877245,0.18902089890724727,0.08599260275481727,1.2057077692513787,1.122939042441568,0.08274321356496128,84936934.963926,75796040.0,98500175.2640656,4,86042521.2979794,9356538.606236044,4598466.353462152,22704135.264065593,0.26730579898731194,0.26387110607135095,0.10874319423803043,1.299542499371545,1.1596860106371876,0.08023514315327379
575,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2017,1539886.3477421,1440426.69531538,1770143.13626557,4.0,1572585.6317662876,151068.73367785435,84786.65234230994,329716.44095018995,0.21411738693160415,0.2096651745316158,0.09606391577428941,1.2289019233137712,1.1495284303683129,0.08159941086272156,82830098.1344671,80749878.3286129,96342032.1153806,4,85688026.67823192,7283722.396205974,1825060.835693553,15592153.786767706,0.18824260912325938,0.18196420656666512,0.0850028023583407,1.1930919787063354,1.1631283106652621,0.03265407405538681
576,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2019,1353773.59261822,1325521.32105122,1656887.36681212,3.0,1445394.0934938535,183702.48013113523,28252.271567000076,331366.0457609,0.24477212996896527,0.2292565378898922,0.1270950815130866,1.2499892234838639,1.2239028563171135,0.030928263552044265,72746797.5737892,72210752.3340536,87538461.1947568,3,77498670.3675332,8698843.947074993,536045.2397355884,15327708.8607032,0.21069943106644468,0.19778028175209172,0.11224507344217909,1.2122635253790988,1.2033307872551227,0.01092033012837905
577,Environmental/occupational risks,"Unsafe water, sanitation, and handwashing","Unsafe water, sanitation, and handwashing",2021,1197572.7971125501,1179780.4630259,1215365.1311992,2.0,1197572.7971125501,25162.160171613537,17792.334086649935,35584.66817329987,0.02971399171649317,0.02971399171649317,0.02101096503885329,1.0301621100607417,1.0150810550303708,0.02201806786192144,63853814.3984711,62840745.2722943,64866883.5246479,2,63853814.3984711,1432696.097860689,1013069.1261768006,2026138.2523536012,0.03173088830229873,0.03173088830229873,0.02243712629162829,1.0322424287550087,1.0161212143775045,0.023512588232003362
578,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,1990,2452010.84700462,1945920.0,3002610.92948579,5.0,2443838.937393188,402155.5410406099,248010.8470046199,1056690.92948579,0.4309487173666647,0.432389759127477,0.16455893835196198,1.5430289680386604,1.260077930749784,0.14989822565827915,60200285.894813,39526000.0,69718898.0736942,5,56839959.750332996,12332385.86270732,9518612.178881198,30192898.0736942,0.5015407755114281,0.531191404890418,0.21696682961910563,1.7638743630444316,1.523055353307013,0.2343275125594942
579,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2005,3261310.53061187,2917294.3650261,3816000.0,4.0,3313978.85656246,434995.74075836496,310180.1512587499,898705.6349738999,0.27556579679804044,0.27118629112381054,0.13126086785284427,1.3080613481272259,1.1700817705586786,0.14095161434358208,77963387.71725045,73892029.1717179,83330338.2703146,4,78287285.71913335,4924451.4294769345,3899485.4141410515,9438309.098596707,0.12106078731245735,0.12055992249441332,0.06290231401231736,1.127731085536479,1.068839370763729,0.07412501627963952
580,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2006,3240995.6793706296,2920689.57865819,3802100.0,4.0,3301195.2343498627,437162.3358347149,306095.93837822485,881410.4213418099,0.2719566789157125,0.2669973627038132,0.1324254716249188,1.3017816161574909,1.1731271424398602,0.13996753638518292,78722727.26511946,73128415.7254097,83976460.0,4,78637582.56391215,5691670.558262448,4815367.865585297,10848044.274590299,0.13780066635720914,0.13794986978107607,0.07237850367076813,1.1483423942250257,1.076499832304803,0.0906520318174927
581,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2007,3267649.5549918,2945666.27246912,3570000.0,4.0,3262741.3456131797,353154.01436112757,300825.0679077201,624333.7275308799,0.1910650811918069,0.19135250435046253,0.10823843417313792,1.2119499188913718,1.1093074546604311,0.13643530101267545,77958131.24486536,73494515.5663011,83794384.4503287,4,78301290.62659013,4899680.738105008,3752742.2168494537,10299868.884027585,0.13212052058656776,0.13154149569700552,0.06257471235654369,1.1401447278706918,1.0748639444310402,0.07134039614036025
582,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2010,3062816.99072061,2018811.0,3746423.46889101,4.0,2972717.1125830575,713773.1520237417,363081.0566256251,1727612.4688910102,0.5640599729350929,0.5811560277896239,0.2401079971593829,1.855757408143214,1.5171390440811994,0.17568340764381654,76335535.4485684,40900000.0,87262380.397938,4,70208362.8237687,20206591.2065348,5506505.223691948,46362380.397938,0.60734990755616,0.660354102178868,0.287808893325938,2.133554532956919,1.8663945097449488,0.10690487324883907
583,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2013,3210209.922112755,2830000.0,3909372.41623445,4.0,3289948.06511499,450480.27147211693,200366.12994142505,1079372.41623445,0.3362311009007399,0.3280819012553999,0.13692625614634796,1.3814036806482155,1.2177933876864822,0.09249943517019699,79810450.28005454,62715000.0,90111463.25857,4,78111840.95466977,11375592.118892843,5567053.915433109,27396463.25857,0.34326912280830296,0.35073380583193325,0.1456321087796968,1.4368406801972415,1.2725894966125255,0.10337460663010094
584,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2015,3692282.373168315,3303109.13760027,4313000.0,4.0,3750168.470984225,516099.784452733,380238.84113316005,1009890.8623997299,0.27351398412498756,0.26929213186379486,0.13762042650774126,1.3057394776647986,1.1681121767236489,0.15261941141186253,85863359.9643462,80827201.8525295,93029565.587838,4,86395871.84226498,5523555.68050081,3929899.073735252,12202363.735308498,0.14211374607720212,0.14123781003780653,0.0639330972964229,1.150968528609612,1.0834605776721,0.06782998510300599
585,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2016,3752373.16487571,3376079.42935436,4392510.0,4.0,3818333.939776445,521237.9633858674,375596.25948094996,1016430.5706456401,0.2708767294681651,0.26619740092851857,0.13650926598012136,1.301068322566102,1.1705951958926488,0.1483417645561393,89251025.4122594,82104290.43091,94212569.2977045,4,88704727.63828333,6236728.733223549,4777274.236592852,12108278.866794497,0.13566543141510304,0.13650094182318176,0.07030886514476926,1.1474743743992708,1.087044598325386,0.07932592803194972
586,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2017,3804317.47290258,3410577.49507831,4320000.0,4.0,3834803.110220867,487125.624065054,388778.81436789525,909422.5049216901,0.23905010856726108,0.23714972549641838,0.1270275448475366,1.26664765900615,1.1355519172021071,0.15145166169678792,90088754.43085165,82624061.9489337,95161874.340617,4,89490861.2878135,6489079.094391106,4942182.739456847,12537812.391683295,0.1391717808831156,0.14010159485849807,0.07251108103118416,1.1517452918186517,1.0903452614872837,0.08130109985588584
587,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2019,3541101.15603869,3335280.67385908,4396983.26268346,3.0,3757788.364193743,563043.6096898897,205820.48217961006,1061702.5888243797,0.29982272237940544,0.2825338965176594,0.14983377325207461,1.3183248106061007,1.2416994231258325,0.08613872949379518,85396717.0594472,83572575.0649652,98618020.7837892,3,89195770.96940054,8210722.695205857,1824141.9944819957,15045445.718824,0.1761829521894901,0.16867891330840654,0.09205282499349239,1.1800285046515369,1.1548221545230861,0.03165670214161061
588,Metabolic risks,High LDL cholesterol*,High LDL cholesterol*,2021,3603977.43398982,3561950.66745441,3646004.20052523,2.0,3603977.43398982,59434.82321706466,42026.76653540996,84053.53307081992,0.023322436005867992,0.023322436005867992,0.016491452653538602,1.0235976129144118,1.0117988064572059,0.017281925080348183,88688332.4486396,87726112.6987591,89650552.1985201,2,88688332.4486396,1360784.2202642453,962219.7498805001,1924439.4997610003,0.02169890273757785,0.02169890273757785,0.015343441270048578,1.0219369061338588,1.0109684530669294,0.016078886928545186
589,Metabolic risks,High body-mass index,High body-mass index,1990,1963549.0,1416790.36133955,2724000.0,5.0,1952400.4958683117,544442.2303434872,504015.7650393101,1307209.63866045,0.6657382314678422,0.6695396981442995,0.2788578631769665,1.9226556548736728,1.3872839435124869,0.3804088228958165,51565000.0,48042109.3440436,78310000.0,5,59059539.21118492,13191608.594673181,3522890.6559564024,30267890.655956402,0.5869851770766296,0.5124979141426176,0.22336118383014583,1.6300283453251228,1.5186657616600407,0.10124937364738464
590,Metabolic risks,High body-mass index,High body-mass index,2005,2793575.2939574253,2129832.56747313,3394895.87600873,4.0,2777969.7578491773,669041.7195884036,560872.6440469399,1265063.3085356,0.4528473999866638,0.4553913176920493,0.24083837403125807,1.5939731262709036,1.311640800606111,0.29754460539349,88197289.03206679,76739354.488665,106242595.498724,4,89844132.01288065,14803772.247583846,10869322.7556675,29503241.010059,0.3345141481540572,0.3283825036656731,0.16477172093400022,1.3844603750793454,1.2046016001704576,0.18263981241013613
591,Metabolic risks,High body-mass index,High body-mass index,2006,2869985.63991434,2169835.26357456,3519120.0,4.0,2857231.63585081,718812.522320246,607219.57660954,1349284.7364254398,0.4701364068378097,0.4722349842047922,0.2515765656872276,1.6218374081554212,1.3226744389739342,0.3135553711558632,92527942.6205046,78333823.7019661,108083680.089931,4,92868347.25822657,15990385.707912074,13461873.149016947,29749856.38796489,0.3215229426421094,0.3203444151454903,0.1721833776523421,1.3797830232461663,1.1812003837900515,0.21561590414550078
592,Metabolic risks,High body-mass index,High body-mass index,2007,2916127.38030248,2229713.68331063,3509283.94355316,4.0,2892813.0968671874,691465.5948052562,573514.5914741,1279570.2602425301,0.4387909351579164,0.4423273185634629,0.23902878328160523,1.5738720042039893,1.3078483583473723,0.2914648483141549,95076804.74175149,80552717.074517,110888641.401669,4,95398741.98992226,16274383.532861473,13723641.462741502,30335924.327152,0.31906756237287026,0.31799082141310236,0.17059327191736626,1.376597158095724,1.1803053726145412,0.21391586205517066
593,Metabolic risks,High body-mass index,High body-mass index,2010,2984222.251345895,2429678.59120616,3798179.41108766,4.0,3049075.6262464025,646213.1173379102,470776.7043969203,1368500.8198815002,0.45857871988733456,0.44882482025091913,0.2119373858015578,1.5632435602118626,1.27275353213879,0.2337932691177993,91777101.31243305,88891312.364393,120984795.77933,4,98357577.69214727,15219704.574348617,2358843.817803502,32093483.414937004,0.34968944274762465,0.3262939589198454,0.1547385054762663,1.3610418449372856,1.3182459900042647,0.03809018249643948
594,Metabolic risks,High body-mass index,High body-mass index,2013,3486101.191595475,2652144.84059324,4444000.0,4.0,3517086.8059460474,898686.2026998447,735901.7132488352,1791855.1594067598,0.5139997552930143,0.5094714058172857,0.25552005176002773,1.675624925147735,1.3144460054510798,0.31284414281033496,115344862.94405401,97931009.7291766,134048000.0,4,115667183.90432115,20021568.733987313,16998153.80394171,36116990.270823404,0.3131217927610813,0.3122492400324975,0.17309636197721365,1.3688003459854357,1.1778175601684755,0.21839953071564353
595,Metabolic risks,High body-mass index,High body-mass index,2015,3513793.0518431,2861077.14974511,4423170.49812183,4.0,3577958.437888285,738181.9745730488,549461.4251274453,1562093.3483767197,0.44456042952141145,0.4365878965599916,0.20631373655886415,1.5459808549783025,1.2588022210931662,0.23174439132428293,113120428.1390065,105269990.836551,141427110.03594,4,118234489.287626,16897804.5916271,7431004.581724502,36157119.199388996,0.3196338609588519,0.3058085624358769,0.14291772809641223,1.3434703367223513,1.2502349254031218,0.09735420004407025
596,Metabolic risks,High body-mass index,High body-mass index,2016,3853932.019419855,2955329.99251397,4563131.46539082,4.0,3806581.374186125,856818.5414311766,690183.713275555,1607801.47287685,0.41718469987928786,0.42237412387397333,0.22508872324169626,1.5440344993450845,1.3040614852426289,0.26540485351590243,122561384.684818,109148497.077004,145934151.937319,4,125051354.59598975,18530101.620100792,13116416.461498,36785654.86031501,0.300140659759303,0.29416438533721156,0.14817993519516046,1.337023924702901,1.190702539079556,0.15860239541131702
597,Metabolic risks,High body-mass index,High body-mass index,2017,3982022.745364895,3056562.84032193,4720000.0,4.0,3935152.08276293,889893.4936149851,719600.9955008749,1663437.1596780699,0.4177367298100754,0.42271229286522144,0.2261395429958014,1.54421821064306,1.3027779742769796,0.26781581711798386,130665040.0908505,112618348.898975,149930243.510049,4,130969668.14768125,20796326.621542405,17690825.5505125,37311894.611073986,0.2855537685147556,0.28488958656443364,0.15878735065658478,1.3313127476637476,1.1602464551142053,0.20064895283107453
598,Metabolic risks,High body-mass index,High body-mass index,2019,3513624.51396693,3200478.42653105,5019359.71678876,3.0,3911154.2190955803,972422.0723827396,313146.0874358802,1818881.2902577105,0.5176652436899607,0.4650497496051973,0.24862790314814118,1.568315435336075,1.428541865198292,0.13208084692465302,120699645.508391,119692407.469957,160265357.494357,3,133552470.15756834,23139520.187711123,1007238.0384339988,40572950.024399996,0.33614804628054507,0.3037978255028236,0.1732616413639566,1.338976806315671,1.3278030504506777,0.012367283819863517
599,Metabolic risks,High body-mass index,High body-mass index,2021,3584592.48901902,3460121.63014026,3709063.34789778,2.0,3584592.48901902,176028.37674657017,124470.85887876013,248941.71775752027,0.0694477038938524,0.0694477038938524,0.049106942361178435,1.0719459442087385,1.0359729721043691,0.05146074858534463,128621880.05512199,128520083.084906,128723677.025338,2,128621880.05512199,143962.65588796049,101796.97021599859,203593.94043199718,0.001582887299927083,0.001582887299927083,0.001119270343632546,1.0015841410583084,1.0007920705291542,0.0011729194892459687
600,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,1990,2258566.52278338,2104174.0,2910089.18033946,5.0,2375978.63445189,325152.73806957423,154392.52278338,805915.1803394598,0.35682596558912844,0.33919294081757384,0.13685002607129215,1.3830078597774993,1.2884673313731603,0.10130749590806468,67115960.7574584,56358000.0,77209953.4109893,5,65986810.903595306,8066256.091820778,6768820.407929607,20851953.4109893,0.31068546401866237,0.3160018362071378,0.12224042928222928,1.3699910112315785,1.1908861343102737,0.1494635811115453
601,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2005,3800762.751795375,3129630.89865009,4562010.37438424,4.0,3823291.69415627,674813.0217202504,541184.5506749549,1432379.47573415,0.3768663211239727,0.37464561700156906,0.1765005329704955,1.4576831971949091,1.214444410500537,0.21101961802836125,106420466.29008125,95086065.5053842,119494121.96786,4,106855280.01335168,13251169.290429957,11007467.247307897,24408056.46247579,0.22935490994696672,0.22842162277265082,0.12401043063828207,1.2566943571883695,1.1228490734305048,0.15328880833921638
602,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2006,4030430.6471810453,3191830.47314114,4700400.0,4.0,3988272.9418758075,787426.4057656634,633966.4769302399,1508569.5268588602,0.3742948729099161,0.3782513255347397,0.1974354356488231,1.472634602480704,1.2627333065138084,0.23311114892095844,109481994.37303996,97246520.4838666,123096040.0,4,109826637.30748662,14376121.189412024,12091059.269112706,25849519.516133398,0.23610749570432438,0.23536657544891704,0.13089830975305694,1.2658143385235248,1.1258191432278881,0.1636702906212091
603,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2007,4121274.310478545,3282959.15975587,5140000.0,4.0,4166376.94517824,904370.1852582576,719411.4188332902,1857040.8402441302,0.45059869844686423,0.44572079403264003,0.21706393760288245,1.5656606585329027,1.2553535118557535,0.2586985583561258,112104778.159353,99999740.2210729,136000000.0,4,115052324.13494472,17943978.53762797,12002284.049466051,36000259.7789271,0.32113046713989296,0.31290336852910894,0.15596363369923322,1.3600035330025866,1.2131507883337567,0.1586675006485856
604,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2010,3705557.807741645,3356271.0,5059340.26360935,4.0,3956681.71977316,763921.5124490038,252306.85766798002,1703069.2636093497,0.459598622385893,0.4304286733750695,0.19307125681385362,1.5074290078510793,1.3653383717397107,0.1009075508909228,109251739.621604,89012000.0,132973748.41651,4,110122306.91492951,17984597.072763953,10471292.640509501,43961748.41651,0.40238945914062846,0.39920838609447995,0.16331475044976326,1.493885638077001,1.2273821464701837,0.1420430992401917
605,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2013,4115973.673155315,3868468.7458453,5467330.96783256,4.0,4391936.764997123,731117.8597914638,174739.30023266515,1598862.2219872596,0.38845297588154104,0.3640449094645166,0.16646821184183028,1.4133062270968126,1.3283201988124698,0.06291673939359471,119625634.3506825,116893000.0,144301053.71322,4,125111330.60364625,12885144.227052419,1879720.9593319967,27408053.71322,0.2291152215157606,0.2190693167515654,0.10298942681596653,1.2344713003620404,1.2062720042946775,0.02328720325581392
606,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2015,4868670.46804142,4168671.55358322,5782270.45930667,4.0,4922070.737243183,727788.5022194287,535664.22320839,1613598.9057234502,0.33142495806921446,0.3278292799642322,0.1478622598234047,1.3870774861925657,1.1876487630991333,0.16305362706426657,136009349.8138825,127168207.128226,152964841.653972,4,138037937.10249075,12234771.918366883,7953896.435887001,25796634.525746003,0.18966809679662872,0.1868807595015887,0.08863340162264798,1.2028544327886512,1.12466416362766,0.08666811902354499
607,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2016,5128884.065674155,4325868.94745567,5897120.90209027,4.0,5120189.495223562,753301.7899827536,625901.38537098,1571251.9546346003,0.3063535721445617,0.30687378974945434,0.14712381068815544,1.363222273656431,1.1856309398117093,0.18085529741797116,138797067.937098,131827862.731991,156393420.074535,4,141453854.6701805,11342656.458092412,6130358.6340045035,24565557.34254402,0.1769890222297562,0.17366481387037533,0.08018626628832,1.1863457150366334,1.1267775494033605,0.06545665287188941
608,Metabolic risks,High fasting plasma glucose,High fasting plasma glucose,2017,5389642.059911421,4492036.67462855,6530000.0,4.0,5450330.198612847,972948.3559287648,754683.8075001654,2037963.3253714498,0.3781259131343769,0.37391557045298424,0.17851181863740806,1.4536835900922316,1.2115832419690078,0.20751682398990828,148581906.70831603,136573705.832718,171000000.0,4,151184379.81233752,16855073.642314665,11396272.917292014,34426294.167281985,0.2316991007179959,0.22771065509555108,0.11148687227633283,1.2520711725392364,1.1508803715629612,0.11366980568221154
