measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1992,91427.25815593578,174118.44856728648,31073.525175260213
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1992,258918.7386075476,481286.7223786944,93319.6537028169
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1993,175057.29910471148,309507.2565511584,69162.60164196686
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1993,95358.39173075088,172584.67298124998,33305.34125724044
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1993,270415.6908354623,494382.4118956089,101752.67553427943
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1994,182991.02488898864,313219.6111709239,75800.84897152203
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1994,99385.6249434022,175601.69336604187,35588.06985346949
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1994,282376.6498323907,504173.3236871399,111184.32641104054
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1995,192784.5723603332,328169.4391300423,81580.40973536811
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1995,104227.90842669705,179539.0422989147,39315.02306970572
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1995,297012.48078703,504904.34068029816,121382.24861702284
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1996,201758.6915188101,334324.78668061073,90134.39149178709
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1996,108908.02979613024,188600.14153614285,44140.491083526846
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1996,310666.7213149404,541594.7624059537,129846.43031369009
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1997,211010.21205506905,353634.5828655392,95057.752287805
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1997,114071.04853776025,206687.5475609141,47947.236061762094
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1997,325081.2605928298,545791.4250851949,138818.79554344932
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1998,221815.90534192283,368731.75700523774,101864.88196687325
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1998,119757.95772465553,212958.08212123756,52563.87641346246
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1998,341573.8630665786,579590.0523282926,154770.03847315034
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1999,233849.83365947776,389297.4177121292,110074.33447647648
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1999,126379.75330134762,224060.0294295856,59648.42046766067
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,1999,360229.5869608258,613782.332119693,170274.30043074267
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2000,243379.66990875732,408769.64728848974,117338.54261375337
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2000,131427.71469902413,231784.4396824581,64371.39965304975
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2000,374807.3846077816,642225.7711690061,180992.9110355973
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2001,252038.2924753528,420653.9503308558,128167.09812779773
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2001,135902.19459698093,238905.82519588625,66008.36949366989
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2001,387940.48707233375,660666.8612684519,194057.1420872084
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2002,261105.8717482624,434971.9866878699,133361.76482731005
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2002,140841.01317279806,238288.93454196287,68984.02681936795
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2002,401946.88492106064,669822.7553391601,202673.3555404616
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2003,271616.72972772067,439686.8740376487,140833.81854735504
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2003,146331.4085326158,241111.64261294823,72728.09464031056
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2003,417948.1382603366,674414.8167271152,215574.5549158694
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2004,282736.59820942336,448050.6070714218,148010.67475635273
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2004,152478.60353373628,250339.40731647864,76956.45647887577
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2004,435215.2017431597,688609.9115046898,221775.9151677792
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2005,296493.1897784667,469430.8638356036,155402.6864699765
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2005,159651.6928459714,256205.90200611376,79890.64184997212
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2005,456144.88262443815,724708.8955781977,235031.49583206925
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2006,311681.1332873866,490057.0526001082,162626.34171419695
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2006,167399.76711766544,272225.48812123336,84403.25561640157
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2006,479080.9004050521,759778.2658298578,246458.49347201895
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2007,330992.33944719785,523097.0533066673,178237.87268283995
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2007,177431.54451512313,287851.40576926497,91668.28835682756
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2007,508423.88396232144,812200.4476365653,268458.5748192265
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2008,352678.8043991885,543188.5580090996,195612.29603494564
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2008,188786.72586883453,299924.2816442185,100536.5677811858
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2008,541465.5302680234,839494.235223378,298146.6329818071
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2009,376076.46187690337,565424.4729931607,208744.38694423813
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2009,200407.79387527597,319399.2230924749,107081.17604434866
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2009,576484.2557521804,880126.747264098,313317.1842337078
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2010,405467.49996285967,629623.0516786734,225883.90101825804
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2010,215075.51209345265,341844.19729349227,114781.65962941272
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2010,620543.0120563125,971106.7212101818,341333.4273152356
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2011,438395.5290715177,676237.2412690625,245174.8773565979
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2011,230520.6567506456,367295.8494136984,119730.3641168212
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2011,668916.1858221634,1046742.090709166,365619.1890605194
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2012,472689.8872898613,726919.7796035998,261672.28301557395
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2012,245990.24579842048,394093.679041668,125234.39179718998
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2012,718680.1330882816,1142470.9760062054,395001.960666664
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2013,514132.6701096238,787393.749654261,283176.26381710544
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2013,264321.3523714624,416808.81411524577,132946.36772526434
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2013,778454.0224810862,1202733.443572721,418479.9941081884
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2014,552348.9006989631,852677.7196352365,295470.53912330867
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2014,282474.4406693681,450539.4418081699,138221.3134489892
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2014,834823.3413683317,1304722.3835804907,437142.050949612
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2015,595345.1395397516,917731.3948678408,312549.9590279805
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2015,302799.4003290894,483075.0006601297,146146.01289089886
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2015,898144.5398688407,1400163.5820681208,464509.7856691175
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2016,643153.7571217353,1032056.572299515,332190.49650783604
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2016,325448.7806472831,541506.991158323,154707.89489336574
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2016,968602.5377690184,1566078.010723844,495916.5193876957
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2017,690179.4579980631,1188070.320466755,357960.95438807446
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2017,348724.35966437816,606317.7333524973,162448.4974254787
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2017,1038903.8176624414,1788900.3048496277,526880.5882138528
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2018,731522.6793420581,1310522.6442872563,374540.25311838894
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2018,370721.0541609053,671175.5207705756,169230.60380610172
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2018,1102243.7335029645,1997120.7364902608,559434.0006615372
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2019,771697.6114633646,1414895.1586679397,382435.3512414575
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2019,392423.7409826525,751429.273831096,172469.02507064835
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2019,1164121.3524460178,2161020.820126407,563359.161515797
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2020,800323.0753656874,1504020.502384149,373668.4806000677
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2020,408006.4844208929,793645.8525647805,172488.4489873525
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2020,1208329.5597865789,2286953.677619433,565546.145133352
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2021,831827.7842619205,1611618.6815906449,386910.8201417858
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2021,420016.9907370605,823859.3721665354,173670.0758276948
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2021,1251844.7749989813,2428340.9274313,577662.3345850641
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2022,847836.8356642816,1657580.8649991353,388549.4686470837
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2022,426589.0510313862,860296.9366858759,180107.75323487868
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2022,1274425.8866956667,2471599.383557906,571467.9588608791
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,1,Male,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2023,870022.4063970177,1703689.2791244,400879.44241753576
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,2,Female,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2023,445213.69866444834,896327.7356141339,185604.27308763936
2,DALYs (Disability-Adjusted Life Years),239,East Asia & Pacific - WB,3,Both,22,All ages,409,Non-communicable diseases,118,Diet high in sugar-sweetened beverages,1,Number,2023,1315236.1050614656,2600017.014738534,595774.8250474429
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1990,103392.74755291575,262864.0593242995,26265.543080136857
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1990,109586.87883040652,281070.95895616454,26896.86216661341
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1990,212979.62638332232,520997.9909393102,53544.2446461644
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1991,101903.50646496488,252000.4400044252,25051.311235935675
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1991,108656.90960220744,275322.64313360857,24882.721231020183
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1991,210560.4160671724,516406.117664696,51388.54437857205
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1992,101320.23945289192,244942.3234368488,25010.40905224981
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1992,108096.29996320624,270327.7088343274,26630.39248359224
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1992,209416.5394160982,513563.8877093903,53065.33888861568
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1993,101455.3914139898,237549.80472023867,25666.24807590089
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1993,108404.44733907138,268173.960133955,26929.69233382315
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1993,209859.838753061,506222.9264849533,53413.11604287346
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1994,101634.85415900774,232704.29598867215,26998.12999219396
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1994,108316.4733186568,258498.06696393507,25848.45353965191
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1994,209951.3274776647,495050.8462731637,54592.73780109221
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1995,100483.1035594444,223309.0917168216,27255.248568822903
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1995,107768.84694749984,249373.32574047075,24386.093016743776
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1995,208251.95050694424,485117.4983663453,50280.97711440152
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1996,99962.66258301587,230295.63204773955,27361.66141479872
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1996,107456.47721666787,254404.44261618349,24445.632042214176
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1996,207419.1397996836,456459.7616197784,51178.65990562397
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1997,98715.84027272213,235157.4457827669,25560.43647151277
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1997,105849.32440097452,243485.889837338,24383.880303670285
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1997,204565.1646736967,468131.1982651929,51526.31720610537
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1998,98414.99519842707,237072.2946654672,24889.760729756134
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1998,105780.6727054905,242859.70199669525,23038.64336895339
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1998,204195.6679039176,475245.3771498787,49706.921630819495
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1999,97517.9646044508,239358.8087550634,25177.95248010324
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1999,104825.35632750863,237995.7124124487,21830.82495852057
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,1999,202343.32093195964,474046.8152457197,47008.01868238192
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,2000,96306.46549457968,239448.05070681692,24598.306189341325
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,2000,103761.71374652648,242856.85816922752,21436.637184983032
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,3,Both,22,All ages,294,All causes,119,Diet low in fiber,1,Number,2000,200068.1792411062,479739.75135217584,44858.73749667422
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,1,Male,22,All ages,294,All causes,119,Diet low in fiber,1,Number,2001,94922.75569969442,234915.31137927016,22971.67660980996
2,DALYs (Disability-Adjusted Life Years),242,Sub-Saharan Africa - WB,2,Female,22,All ages,294,All causes,119,Diet low in fiber,1,Number,2001,102440.59832092474,250089.88485839817,20613.082462820435
